Date,Country,Cumulative number of case(s),Number of deaths,Number recovered,Weather Condition,Temperature (°C),Humidity (%),Mobility Index,Public Awareness Level
2003-05-26,new zealand,1.0,0.0,1,Cloudy,27.1,53,0.28,76
2003-05-26,Philippines,12.0,2.0,10,Dry,24.1,60,0.78,68
2003-05-26,Republic of Ireland,,0.0,1,Dry,26.7,62,0.75,80
2003-05-26,republic of korea,3.0,0.0,2,Rainy,34.8,68,0.28,95
2003-05-26,Romania,1.0,,1,Cloudy,24.9,59,0.94,58
2003-05-26,Singapore,206.0,31.0,163,Rainy,24.979299781181616,75,0.65,87
2003-05-26,South Africa,1.0,1.0,0,Cloudy,19.3,66,0.49,66
2003-05-26,spain,1.0,0.0,1,Rainy,23.4,80,0.81,unknown
2003-05-26,Sweden,3.0,0.0,3,Dry,25.8,57,0.41,93
2003-05-26,Switzerland,1.0,0.0,1,Dry,25.3,89,0.75,53
2003-05-26,thailand,8.0,2.0,6,Sunny,33.6,60,0.23,97
2003-05-26,United Kingdom,4.0,0.0,4,Rainy,27.5,40,0.87,60
2003-05-26,United States,65.0,0.0,33,Humid,24.979299781181616,52,0.56,71
2003-05-26,Viet Nam,63.0,,58,Sunny,21.5,86,0.71,53
2003-05-27,brazil,2.0,0.0,2,,26.3,31,0.38,66
2003-05-27,Canada,148.0,26.0,111,Rainy,20.5,69,0.74,57
2003-05-27,China,,321.0,2944,Sunny,25.9,70,0.82,95
2003-05-27,"Hong Kong SAR, China",1728.0,269.0,1285,Dry,27.4,56,0.58,83
2003-05-27,"Macao SAR, China",2.0,0.0,0,Rainy,23.9,64,0.69,60
2003-05-27,"Taiwan, China",596.0,,112,,21.8,31,0.57,80
2003-05-27,colombia,1.0,0.0,1,Sunny,14.1,68,0.92,60
2003-05-27,Finland,1.0,0.0,1,Dryy,30.7,66,0.6,87
2003-05-27,France,7.0,0.0,6,Cloudy,27.0,50,0.87,70
2003-05-27,germany,9.0,0.0,9,Humid,27.1,87,0.84,95
2003-05-27,India,3.0,0.0,3,Rainy,17.2,34,0.53,79
2003-05-27,indonesia,2.0,0.0,2,Humid,31.9,81,0.38,59
2003-05-27,Italy,9.0,0.0,9,Dry,22.7,74,0.52,75
2003-05-27,kuwait,1.0,0.0,1,Rainy,23.6,50,0.86,76
2003-05-27,Malaysia,5.0,2.0,3,drry,19.7,58,0.38,57
2003-05-27,Mongolia,9.0,0.0,9,Cloudy,16.1,49,0.62,88
2003-05-27,New Zealand,1.0,,1,Sunny,30.8,67,0.84,57
2003-05-27,Philippines,12.0,2.0,10,Rainy,24.979299781181616,49,0.48,57
2003-05-27,republic of ireland,,0.0,1,Cloudy,24.2,79,0.71,83
2003-05-27,republic of korea,,0.0,2,Cloudy,21.6,54,0.4,65
2003-05-27,romania,1.0,0.0,1,Rainyy,23.1,31,0.29,90
2003-05-27,Singapore,,31.0,163,Dry,23.3,86,0.84,unknown
2003-05-27,south africa,1.0,1.0,0,,19.0,61,0.28,72
2003-05-27,Spain,1.0,0.0,1,Humid,23.5,55,0.42,61
2003-05-27,Sweden,3.0,0.0,3,Cloudy,25.8,35,0.88,unknown
2003-05-27,switzerland,1.0,0.0,1,Dry,30.1,70,0.48,71
2003-05-27,Thailand,8.0,2.0,6,Dry,25.1,86,0.98,81
2003-05-27,United Kingdom,,,4,Humid,17.1,32,0.98,98
2003-05-27,United States,65.0,,32,Cloudy,26.8,62,0.41,76
2003-05-27,Viet Nam,63.0,5.0,58,Dry,23.7,30,0.23,51
2003-05-28,Australia,6.0,0.0,6,Rainy,31.9,80,0.76,94
2003-05-28,Brazil,2.0,0.0,2,Sunny,32.1,34,0.56,unknown
2003-05-28,canada,149.0,26.0,111,,32.3,42,0.28,75
2003-05-28,China,5323.0,325.0,3036,Sunny,22.2,48,0.77,77
2003-05-28,"Hong Kong SAR, China",1730.0,270.0,1295,Cloudy,34.9,41,0.22,68
2003-05-28,"Macao SAR, China",2.0,0.0,0,Humid,26.8,77,0.9,92
2003-05-28,"Taiwan, China",610.0,81.0,112,Dry,33.1,54,0.31,54
2003-05-28,Colombia,1.0,0.0,1,Rainy,22.5,86,0.3,82
2003-05-28,Finland,1.0,0.0,1,Rainy,23.5,80,0.34,69
2003-05-28,France,7.0,0.0,6,Cloudy,26.4,64,0.97,79
2003-05-28,germany,9.0,0.0,9,Sunny,25.8,41,0.75,94
2003-05-28,India,3.0,0.0,3,Cloudy,31.3,59,0.84,57
2003-05-28,Indonesia,2.0,0.0,2,Humid,23.8,34,0.52,87
2003-05-28,Italy,9.0,0.0,9,Humid,30.8,63,0.47,66
2003-05-28,Kuwait,1.0,0.0,1,Dry,28.7,51,0.39,93
2003-05-28,Malaysia,5.0,2.0,3,Dry,23.9,68,0.58,50
2003-05-28,Mongolia,9.0,0.0,9,,28.3,42,0.64,52
2003-05-28,New Zealand,1.0,0.0,1,Humd,22.6,86,0.71,unknown
2003-05-28,Philippines,12.0,2.0,10,Humid,36.8,76,0.41,75
2003-05-28,Republic of Ireland,1.0,0.0,1,Cloudy,11.7,83,0.96,80
2003-05-28,Republic of Korea,3.0,,2,Humid,28.4,32,0.34,57
2003-05-28,Romania,1.0,0.0,1,Rainy,16.2,89,0.97,92
2003-05-28,Singapore,206.0,31.0,165,Sunny,23.9,82,0.21,95
2003-05-28,South Africa,1.0,1.0,0,Humid,24.6,49,0.58,57
2003-05-28,Spain,1.0,0.0,1,,32.5,60,0.47,unknown
2003-05-28,Sweden,3.0,0.0,3,Cloudy,21.5,34,0.56,88
2003-05-28,Switzerland,1.0,0.0,1,Sunny,31.5,53,0.66,77
2003-05-28,Thailand,8.0,2.0,6,Cloudy,24.979299781181616,69,0.55,53
2003-05-28,United Kingdom,4.0,0.0,4,Rany,31.7,83,0.53,65
2003-05-28,united states,66.0,0.0,32,,22.6,62,0.79,62
2003-05-28,viet nam,,5.0,58,Cloudy,25.4,37,0.75,69
2003-05-29,Australia,6.0,0.0,6,Dry,23.3,53,0.87,54
2003-05-29,Brazil,2.0,0.0,2,Humid,31.4,79,0.4,86
2003-05-29,Canada,151.0,26.0,112,Humid,30.4,49,0.69,unknown
2003-05-29,China,5325.0,327.0,3121,Rainy,27.2,89,0.67,73
2003-05-29,"Hong Kong SAR, China",1732.0,273.0,1302,Rainy,19.2,45,0.5,85
2003-05-29,"macao sar, china",,0.0,0,Humd,21.4,79,0.59,83
2003-05-29,"taiwan, china",660.0,81.0,122,Dry,19.9,81,0.45,94
2003-05-29,Colombia,1.0,0.0,1,Humid,13.8,41,0.31,97
2003-05-29,finland,1.0,0.0,1,drry,31.3,42,0.37,83
2003-05-29,France,7.0,0.0,6,Rainyy,23.4,74,0.28,68
2003-05-29,Germany,9.0,0.0,9,Sunny,23.3,71,0.75,66
2003-05-29,India,3.0,0.0,3,Rainy,32.5,68,0.73,unknown
2003-05-29,indonesia,,0.0,2,Rainy,22.6,54,0.96,74
2003-05-29,Italy,,0.0,9,Cloudy,20.8,75,0.78,67
2003-05-29,kuwait,1.0,0.0,1,,23.9,61,0.24,99
2003-05-29,malaysia,5.0,2.0,3,Cloudy,19.3,53,0.91,57
2003-05-29,Mongolia,9.0,0.0,9,Cloudy,26.7,77,0.89,76
2003-05-29,New Zealand,1.0,0.0,1,Dry,23.1,76,0.55,64
2003-05-29,philippines,12.0,2.0,10,Humid,22.5,73,0.67,94
2003-05-29,republic of ireland,1.0,0.0,1,Sunny,22.0,38,0.98,62
2003-05-29,Republic of Korea,3.0,0.0,2,Rainy,24.5,69,0.63,65
2003-05-29,Romania,1.0,0.0,1,Dry,25.4,79,0.92,71
2003-05-29,Singapore,206.0,31.0,165,Sunny,22.4,52,0.27,69
2003-05-29,South Africa,1.0,1.0,0,Dry,23.2,79,0.35,62
2003-05-29,Spain,1.0,0.0,1,Dry,24.6,42,0.55,69
2003-05-29,Sweden,,0.0,3,Rainy,24.1,89,0.67,51
2003-05-29,Switzerland,1.0,0.0,1,Humid,25.2,88,0.85,84
2003-05-29,Thailand,8.0,2.0,6,Cloudy,21.6,61,0.99,96
2003-05-29,United Kingdom,4.0,0.0,4,Humid,30.0,79,0.51,68
2003-05-29,United States,66.0,0.0,32,Rainyy,25.5,44,0.24,94
2003-05-29,Viet Nam,63.0,5.0,58,Rainy,22.5,65,0.84,86
2003-05-30,Brazil,2.0,,2,,26.7,78,0.68,55
2003-05-30,Canada,159.0,28.0,112,Sunny,24.6,34,0.36,63
2003-05-30,china,,328.0,3250,Humid,16.3,51,0.6,53
2003-05-30,"Hong Kong SAR, China",1736.0,274.0,1304,Humid,26.7,45,0.79,71
2003-05-30,"Macao SAR, China",1.0,0.0,0,Dryy,19.9,70,0.82,88
2003-05-30,"Taiwan, China",667.0,81.0,125,Dry,29.7,39,0.6,85
2003-05-30,Colombia,,0.0,1,drry,23.8,53,0.44,83
2003-05-30,Finland,1.0,0.0,1,Rainy,28.9,47,0.98,76
2003-05-30,France,7.0,0.0,6,,21.8,78,0.73,56
2003-05-30,germany,9.0,0.0,9,Rainyy,25.3,47,0.53,unknown
2003-05-30,India,3.0,0.0,3,Sunny,24.979299781181616,36,0.42,96
2003-05-30,Indonesia,2.0,0.0,2,Dry,23.7,33,0.78,82
2003-05-30,italy,9.0,0.0,9,Rainy,22.0,55,0.39,51
2003-05-30,Kuwait,1.0,0.0,1,Rainy,28.3,34,0.34,91
2003-05-30,Malaysia,,2.0,3,Sunny,28.2,89,0.62,65
2003-05-30,Mongolia,9.0,0.0,9,,22.3,84,0.43,unknown
2003-05-30,new zealand,1.0,0.0,1,Humid,15.1,45,0.7,64
2003-05-30,Philippines,12.0,2.0,10,Cloudy,21.9,64,0.29,73
2003-05-30,Republic of Ireland,1.0,0.0,1,Dry,28.4,55,0.72,64
2003-05-30,Republic of Korea,3.0,0.0,3,Rainy,21.1,47,0.43,80
2003-05-30,Romania,1.0,0.0,1,Sunny,24.9,58,0.2,63
2003-05-30,Singapore,206.0,31.0,165,Sunny,21.7,52,0.3,63
2003-05-30,south africa,1.0,1.0,0,Humid,15.3,82,0.95,55
2003-05-30,Spain,1.0,0.0,1,,24.979299781181616,43,0.89,63
2003-05-30,Sweden,,0.0,3,Humd,28.4,44,0.39,unknown
2003-05-30,switzerland,1.0,0.0,1,Rany,13.1,78,0.82,67
2003-05-30,Thailand,8.0,2.0,6,Humid,26.3,62,0.69,69
2003-05-30,united kingdom,4.0,0.0,4,Sunny,19.1,54,0.98,66
2003-05-30,United States,66.0,,32,Sunny,28.0,50,0.5,65
2003-05-30,Viet Nam,63.0,5.0,58,Dry,28.6,46,0.75,89
2003-05-31,Brazil,2.0,0.0,2,,24.1,52,0.25,88
2003-05-31,Canada,188.0,30.0,116,Rainy,24.979299781181616,86,0.52,81
2003-05-31,china,5328.0,332.0,3371,Cloudy,21.0,72,0.97,93
2003-05-31,"Hong Kong SAR, China",1739.0,278.0,1310,humidd,18.3,46,0.63,58
2003-05-31,"Macao SAR, China",1.0,,0,Rainy,33.5,87,0.43,76
2003-05-31,"taiwan, china",676.0,81.0,129,Dryy,20.7,43,0.3,95
2003-05-31,colombia,1.0,0.0,1,Humid,32.8,58,0.76,82
2003-05-31,Finland,1.0,0.0,1,Dry,20.7,49,0.72,59
2003-05-31,France,7.0,0.0,6,Humid,27.6,59,0.5,66
2003-05-31,Germany,10.0,0.0,9,,19.3,48,0.96,98
2003-05-31,india,3.0,0.0,3,,27.6,82,0.22,98
2003-05-31,Indonesia,2.0,0.0,2,Humid,23.4,68,0.44,85
2003-05-31,Italy,9.0,0.0,9,Sunny,23.4,85,0.94,66
2003-05-31,Kuwait,1.0,0.0,1,Sunny,28.1,42,0.46,67
2003-05-31,malaysia,5.0,2.0,3,,22.7,47,0.4,72
2003-05-31,Mongolia,,0.0,9,Humid,17.9,52,0.63,83
2003-05-31,New Zealand,1.0,0.0,1,Humid,28.8,75,0.86,57
2003-05-31,Philippines,12.0,2.0,10,Sunny,24.979299781181616,62,0.28,62
2003-05-31,Republic of Ireland,1.0,0.0,1,Sunny,27.6,68,0.95,72
2003-05-31,republic of korea,3.0,0.0,3,Humid,24.979299781181616,69,0.84,69
2003-05-31,Romania,1.0,0.0,1,drry,23.1,47,0.35,71
2003-05-31,russian federation,1.0,0.0,0,Dry,24.979299781181616,38,0.77,96
2003-05-31,Singapore,206.0,31.0,165,Cloudy,27.4,62,0.51,unknown
2003-05-31,South Africa,,1.0,0,Rainy,24.979299781181616,61,0.52,90
2003-05-31,Spain,1.0,0.0,1,Dry,32.0,83,0.83,84
2003-05-31,Sweden,3.0,0.0,3,Sunny,19.3,46,0.97,52
2003-05-31,switzerland,1.0,0.0,1,Dry,23.1,48,0.3,83
2003-05-31,Thailand,8.0,2.0,6,Cloudy,24.0,56,0.54,82
2003-05-31,United Kingdom,4.0,0.0,4,Cloudy,24.979299781181616,35,0.58,95
2003-05-31,united states,66.0,,32,,30.6,64,0.5,66
2003-05-31,Viet Nam,63.0,5.0,58,Dry,30.3,85,0.49,94
2003-06-02,Brazil,2.0,0.0,2,Sunny,26.1,66,0.24,68
2003-06-02,Canada,198.0,,116,Sunny,23.6,63,0.75,79
2003-06-02,china,5328.0,334.0,3495,Humid,15.9,49,0.55,72
2003-06-02,"Hong Kong SAR, China",1746.0,282.0,1319,Sunny,18.4,54,0.36,64
2003-06-02,"Macao SAR, China",1.0,0.0,1,Rainy,33.8,33,0.85,63
2003-06-02,"taiwan, china",684.0,81.0,134,Rainy,15.8,39,0.84,51
2003-06-02,colombia,1.0,0.0,1,Sunny,21.1,39,0.59,88
2003-06-02,Finland,,0.0,1,Sunny,30.7,53,0.44,98
2003-06-02,france,7.0,0.0,6,Humid,26.0,50,0.71,unknown
2003-06-02,germany,10.0,0.0,9,Sunny,24.979299781181616,40,0.43,55
2003-06-02,india,3.0,0.0,3,Humid,27.7,56,0.39,81
2003-06-02,Indonesia,2.0,0.0,2,Humd,32.3,45,0.78,70
2003-06-02,Italy,9.0,0.0,9,Sunny,26.5,55,0.23,89
2003-06-02,Kuwait,1.0,,1,Cloudy,28.3,59,0.28,77
2003-06-02,Malaysia,5.0,2.0,3,Cloudy,21.4,78,0.21,76
2003-06-02,Mongolia,9.0,0.0,9,Humid,27.9,45,0.32,51
2003-06-02,New Zealand,1.0,0.0,1,Sunny,23.0,36,0.26,82
2003-06-02,Philippines,12.0,2.0,10,Cloudy,24.979299781181616,45,1.0,65
2003-06-02,Republic of Ireland,1.0,0.0,1,Sunny,29.5,64,0.43,88
2003-06-02,Republic of Korea,3.0,0.0,3,Sunny,29.5,87,0.32,71
2003-06-02,Romania,1.0,0.0,1,Sunny,33.4,45,0.39,92
2003-06-02,russian federation,,0.0,0,Dry,33.1,69,0.95,96
2003-06-02,Singapore,206.0,31.0,165,,29.6,41,0.62,62
2003-06-02,South Africa,1.0,1.0,0,Dry,16.4,64,0.49,51
2003-06-02,Spain,1.0,0.0,1,,24.979299781181616,78,0.9,63
2003-06-02,sweden,3.0,,3,Cloudy,29.6,50,0.52,87
2003-06-02,switzerland,1.0,0.0,1,Cloudy,21.2,79,0.47,90
2003-06-02,Thailand,8.0,2.0,6,Cloudy,28.6,72,0.37,77
2003-06-02,United Kingdom,4.0,0.0,4,Cloudy,19.8,65,0.5,56
2003-06-02,United States,,0.0,32,Cloudy,24.979299781181616,77,0.45,67
2003-06-02,Viet Nam,63.0,5.0,58,Cloudy,18.4,46,0.74,unknown
2003-06-03,brazil,2.0,0.0,2,Cloudy,21.0,61,0.43,85
2003-06-03,canada,213.0,31.0,116,Humid,28.5,70,0.66,90
2003-06-03,China,5329.0,334.0,3558,Sunny,30.4,35,0.25,85
2003-06-03,"hong kong sar, china",1747.0,283.0,1326,Rainy,26.6,53,0.35,93
2003-06-03,"macao sar, china",1.0,0.0,1,Dryy,23.6,56,0.53,53
2003-06-03,"Taiwan, China",679.0,,136,Rainy,14.4,49,0.95,79
2003-06-03,colombia,,0.0,1,Rainy,24.979299781181616,54,0.5,73
2003-06-03,Finland,1.0,0.0,1,Sunny,27.7,31,0.73,69
2003-06-03,France,7.0,0.0,6,Sunny,23.4,38,0.4,unknown
2003-06-03,Germany,10.0,0.0,9,,24.9,57,0.3,80
2003-06-03,India,3.0,0.0,3,Cloudy,24.1,82,0.25,73
2003-06-03,Indonesia,2.0,0.0,2,Humid,24.979299781181616,67,0.44,56
2003-06-03,italy,9.0,0.0,9,,25.4,32,0.33,75
2003-06-03,Kuwait,1.0,0.0,1,Humid,23.6,49,0.34,62
2003-06-03,malaysia,5.0,,3,Humid,32.2,35,0.81,57
2003-06-03,Mongolia,9.0,0.0,9,Rainy,14.0,68,0.21,54
2003-06-03,New Zealand,1.0,0.0,1,Rainy,22.3,62,0.65,93
2003-06-03,Philippines,12.0,2.0,10,Humid,24.979299781181616,84,0.5,62
2003-06-03,republic of ireland,1.0,0.0,1,Humd,26.1,30,0.61,78
2003-06-03,Republic of Korea,3.0,,3,Cloudy,25.4,66,0.65,69
2003-06-03,romania,1.0,0.0,1,Cloudy,33.1,35,0.45,63
2003-06-03,Russian Federation,1.0,0.0,0,Rainy,34.8,74,0.44,81
2003-06-03,Singapore,206.0,,165,Sunny,21.1,63,0.79,99
2003-06-03,South Africa,1.0,1.0,0,Humid,25.0,76,0.9,76
2003-06-03,spain,1.0,,1,Cloudy,26.0,44,0.35,74
2003-06-03,Sweden,3.0,0.0,3,Rainyy,21.0,74,0.28,53
2003-06-03,Switzerland,1.0,0.0,1,Cloudy,28.1,55,0.92,unknown
2003-06-03,Thailand,8.0,2.0,6,Humid,23.8,86,0.48,67
2003-06-03,United Kingdom,4.0,0.0,4,humidd,19.7,43,0.64,88
2003-06-03,United States,68.0,0.0,33,Dry,23.6,87,0.49,64
2003-06-03,Viet Nam,,5.0,58,Sunny,20.0,83,0.3,87
2003-06-04,Brazil,,0.0,2,Dryy,30.2,36,0.67,97
2003-06-04,Canada,216.0,31.0,121,Rainy,34.5,75,0.62,73
2003-06-04,china,5329.0,334.0,3674,Cloudy,26.2,87,0.36,57
2003-06-04,"Hong Kong SAR, China",1748.0,283.0,1339,Rainyy,24.979299781181616,60,0.56,77
2003-06-04,"Macao SAR, China",1.0,0.0,1,Humid,25.8,53,0.84,70
2003-06-04,"Taiwan, China",678.0,81.0,272,,30.9,88,0.67,65
2003-06-04,Colombia,1.0,0.0,1,Dry,24.979299781181616,60,0.28,65
2003-06-04,Finland,1.0,0.0,1,Dry,24.4,58,0.64,84
2003-06-04,France,,0.0,6,,26.3,71,0.76,66
2003-06-04,Germany,10.0,0.0,9,,28.3,61,0.83,58
2003-06-04,india,3.0,0.0,3,Cloudy,19.3,46,0.7,84
2003-06-04,indonesia,,0.0,2,,31.1,43,0.32,78
2003-06-04,Italy,,0.0,9,Rainy,33.7,69,0.77,88
2003-06-04,kuwait,1.0,0.0,1,drry,30.8,65,0.74,67
2003-06-04,Malaysia,5.0,2.0,3,,24.979299781181616,87,0.22,61
2003-06-04,Mongolia,9.0,0.0,9,Rainyy,15.1,77,0.53,68
2003-06-04,new zealand,1.0,0.0,1,Rainy,28.5,53,0.47,97
2003-06-04,Philippines,12.0,2.0,10,Humid,21.2,74,0.74,71
2003-06-04,Republic of Ireland,,0.0,1,Cloudy,24.979299781181616,83,0.37,98
2003-06-04,Republic of Korea,,0.0,3,Rainy,32.7,56,0.67,64
2003-06-04,Romania,1.0,0.0,1,Rainy,21.7,54,0.93,50
2003-06-04,Russian Federation,,0.0,0,Dry,24.979299781181616,88,0.84,51
2003-06-04,singapore,206.0,31.0,165,Dry,26.4,61,0.94,57
2003-06-04,South Africa,1.0,1.0,0,Sunny,18.5,81,0.98,71
2003-06-04,spain,1.0,,1,Humid,21.2,47,0.21,74
2003-06-04,sweden,3.0,0.0,3,Sunny,25.1,75,0.7,51
2003-06-04,Switzerland,1.0,,1,Dry,23.5,47,0.53,58
2003-06-04,thailand,8.0,2.0,6,,28.0,66,0.89,58
2003-06-04,United Kingdom,4.0,0.0,4,,38.8,55,0.4,unknown
2003-06-04,United States,69.0,0.0,34,Humid,25.5,38,0.98,55
2003-06-04,Viet Nam,63.0,5.0,58,Dry,20.8,89,0.69,79
2003-06-05,Brazil,2.0,0.0,2,,32.1,64,0.83,64
2003-06-05,canada,218.0,31.0,120,Humd,17.1,37,0.27,64
2003-06-05,China,5329.0,336.0,3770,Humid,18.1,49,0.35,99
2003-06-05,"Hong Kong SAR, China",1748.0,284.0,1343,Humid,22.0,83,0.81,56
2003-06-05,"Macao SAR, China",1.0,,1,Humid,23.6,71,0.22,60
2003-06-05,"Taiwan, China",677.0,81.0,257,Cloudy,21.9,51,0.85,89
2003-06-05,Colombia,1.0,0.0,1,Sunny,24.8,48,0.21,87
2003-06-05,Finland,1.0,0.0,1,Rainy,26.4,59,0.73,89
2003-06-05,France,7.0,0.0,6,Sunny,30.3,82,0.49,51
2003-06-05,germany,10.0,0.0,9,Humid,25.5,57,0.69,97
2003-06-05,India,3.0,0.0,3,Cloudy,22.2,64,0.76,88
2003-06-05,Indonesia,2.0,0.0,2,Dry,30.1,72,0.47,59
2003-06-05,Italy,9.0,0.0,9,,20.9,40,0.29,93
2003-06-05,Kuwait,1.0,0.0,1,,16.8,60,0.26,66
2003-06-05,Malaysia,,2.0,3,Cloudy,31.0,78,0.67,56
2003-06-05,Mongolia,,0.0,9,Cloudy,30.7,77,0.62,89
2003-06-05,new zealand,1.0,0.0,1,Humid,21.0,68,0.79,88
2003-06-05,Philippines,12.0,2.0,10,Cloudy,23.0,65,0.61,53
2003-06-05,republic of ireland,1.0,0.0,1,Rainy,20.4,59,0.54,84
2003-06-05,Republic of Korea,3.0,,3,Rainy,26.6,52,0.52,96
2003-06-05,Romania,1.0,0.0,1,,33.7,48,0.22,85
2003-06-05,Russian Federation,1.0,0.0,0,drry,28.5,41,0.47,80
2003-06-05,Singapore,206.0,31.0,165,Humd,24.979299781181616,44,0.98,74
2003-06-05,South Africa,1.0,1.0,0,Rainy,29.1,60,0.9,unknown
2003-06-05,Spain,1.0,0.0,1,drry,25.0,72,0.46,unknown
2003-06-05,sweden,3.0,,3,Cloudy,30.4,66,0.67,67
2003-06-05,Switzerland,1.0,,1,drry,28.7,66,0.88,70
2003-06-05,Thailand,8.0,2.0,6,Sunny,32.2,44,0.55,97
2003-06-05,United Kingdom,4.0,0.0,4,Rainy,24.979299781181616,58,0.21,50
2003-06-05,United States,69.0,0.0,34,Cloudy,16.3,79,0.26,85
2003-06-05,Viet Nam,63.0,5.0,58,Humd,30.2,72,0.61,99
2003-06-06,Brazil,2.0,0.0,2,Cloudy,26.7,55,0.98,unknown
2003-06-06,Canada,219.0,31.0,120,Humid,23.5,73,0.75,97
2003-06-06,China,5329.0,338.0,3869,Cloudy,23.8,31,0.26,70
2003-06-06,"Hong Kong SAR, China",1750.0,286.0,1350,Dry,37.8,49,0.35,92
2003-06-06,"Macao SAR, China",1.0,0.0,1,Dryy,21.8,44,0.82,70
2003-06-06,"Taiwan, China",676.0,81.0,257,,20.7,81,0.87,76
2003-06-06,Colombia,,0.0,1,Sunny,25.4,33,0.69,68
2003-06-06,finland,1.0,0.0,1,,30.9,51,0.72,72
2003-06-06,France,7.0,0.0,6,Dry,36.4,79,0.22,99
2003-06-06,germany,10.0,0.0,9,Sunny,28.3,67,0.86,92
2003-06-06,India,3.0,0.0,3,,18.6,52,0.83,84
2003-06-06,indonesia,2.0,,2,Cloudy,34.9,88,0.41,89
2003-06-06,Italy,9.0,0.0,9,,24.9,55,0.77,91
2003-06-06,kuwait,1.0,0.0,1,Rainy,20.8,80,0.37,97
2003-06-06,malaysia,5.0,,3,Sunny,19.6,40,0.23,54
2003-06-06,mongolia,9.0,0.0,9,,24.979299781181616,57,0.36,90
2003-06-06,New Zealand,1.0,0.0,1,Humid,26.2,85,0.34,57
2003-06-06,Philippines,12.0,2.0,10,Cloudy,26.7,31,0.47,60
2003-06-06,Republic of Ireland,1.0,0.0,1,Rainy,31.4,88,0.53,65
2003-06-06,republic of korea,3.0,0.0,3,Dry,21.0,37,0.61,88
2003-06-06,Romania,1.0,0.0,1,Dryy,31.8,58,0.58,96
2003-06-06,russian federation,1.0,,0,Sunny,22.4,40,0.42,73
2003-06-06,Singapore,206.0,31.0,165,Humid,24.979299781181616,66,0.22,70
2003-06-06,South Africa,1.0,1.0,0,,28.0,47,0.68,72
2003-06-06,Spain,1.0,0.0,1,,20.4,84,0.52,98
2003-06-06,Sweden,3.0,0.0,3,Rainy,14.9,79,0.44,87
2003-06-06,switzerland,,0.0,1,Cloudy,29.0,43,0.89,96
2003-06-06,Thailand,8.0,2.0,6,Rainy,23.1,83,0.8,57
2003-06-06,United Kingdom,4.0,0.0,4,Cloudy,24.2,39,0.89,56
2003-06-06,United States,68.0,0.0,35,Dry,28.8,64,0.6,51
2003-06-06,viet nam,63.0,,58,Cloudy,30.1,38,0.3,79
2003-06-09,Brazil,2.0,0.0,2,Humid,31.1,64,0.76,62
2003-06-09,canada,229.0,32.0,128,Sunny,19.1,40,0.36,72
2003-06-09,China,5328.0,340.0,4186,Sunny,32.1,73,0.55,78
2003-06-09,"Hong Kong SAR, China",,288.0,1365,Dry,22.1,41,0.25,87
2003-06-09,"Macao SAR, China",1.0,0.0,1,Humid,13.7,32,0.86,86
2003-06-09,"taiwan, china",680.0,81.0,257,Rainy,19.1,82,0.3,69
2003-06-09,Colombia,1.0,0.0,1,humidd,26.1,68,0.92,82
2003-06-09,Finland,1.0,0.0,1,Sunny,20.1,43,0.89,78
2003-06-09,France,7.0,0.0,6,Sunny,24.6,85,0.57,99
2003-06-09,Germany,10.0,0.0,9,Humid,24.979299781181616,57,0.8,64
2003-06-09,India,3.0,0.0,3,humidd,24.1,40,0.7,72
2003-06-09,indonesia,2.0,0.0,2,Sunny,22.5,68,0.84,91
2003-06-09,italy,9.0,0.0,9,Rainy,18.7,54,0.55,52
2003-06-09,Kuwait,,0.0,1,Dry,25.1,50,0.83,86
2003-06-09,Malaysia,5.0,2.0,3,Dry,14.7,39,0.57,78
2003-06-09,mongolia,9.0,0.0,9,Humid,21.6,72,0.95,94
2003-06-09,New Zealand,1.0,,1,Dryy,20.4,44,0.59,57
2003-06-09,philippines,12.0,2.0,10,Sunny,23.8,48,0.57,71
2003-06-09,Republic of Ireland,1.0,0.0,1,Sunny,23.9,77,0.83,78
2003-06-09,Republic of Korea,3.0,0.0,3,Humid,29.8,51,0.86,51
2003-06-09,romania,1.0,0.0,1,Humid,32.9,50,0.64,90
2003-06-09,Russian Federation,1.0,0.0,0,,19.4,89,0.34,98
2003-06-09,Singapore,206.0,31.0,168,Rainy,35.0,81,0.57,99
2003-06-09,South Africa,1.0,1.0,0,Dry,21.1,73,0.97,94
2003-06-09,spain,1.0,0.0,1,Humid,25.9,61,0.8,50
2003-06-09,sweden,3.0,0.0,3,,27.6,79,0.85,93
2003-06-09,Switzerland,1.0,0.0,1,Cloudy,37.2,52,0.23,69
2003-06-09,Thailand,9.0,2.0,6,Sunny,24.979299781181616,42,0.57,70
2003-06-09,United Kingdom,4.0,0.0,4,Dry,16.0,34,0.72,86
2003-06-09,United States,68.0,0.0,35,Humid,32.5,33,0.86,57
2003-06-09,Viet Nam,63.0,5.0,58,Cloudy,20.8,57,0.24,76
2003-06-10,Brazil,3.0,0.0,2,Dry,23.2,43,0.88,96
2003-06-10,Canada,229.0,32.0,131,Sunny,19.4,37,0.64,84
2003-06-10,China,5328.0,343.0,4294,Rainy,23.2,38,0.36,55
2003-06-10,"Hong Kong SAR, China",1754.0,290.0,1368,Dry,20.8,86,0.45,94
2003-06-10,"Macao SAR, China",1.0,0.0,1,,28.4,80,0.43,93
2003-06-10,"taiwan, china",686.0,81.0,319,Rainy,24.979299781181616,64,0.62,68
2003-06-10,colombia,1.0,0.0,1,Dry,21.6,66,0.24,67
